state,avg_temperature,total_rainfall_mm,temp_anomaly_deg,rainfall_anomaly_pct,heatwave_days,drought_severity,crop_production_1000t,irrigation_coverage_pct,crop_failure_rate_pct,fertilizer_consumption_kg_per_ha,land_under_cultivation_1000ha,gdp_estimate_crores,unemployment_rate_pct,inflation_rate_pct,poverty_rate_pct,per_capita_income_inr,month,climate_stress,agri_stress,econ_stress,total_risk
Ladakh,28.383870967741935,14034.8,0.9609677419354838,233.10000000000002,0,0.0,44777.0,47.58387096774193,4.232258064516128,112.6258064516129,4890.903225806452,216407.96774193548,6.5603225806451615,5.648709677419355,10.51290322580645,61473.77419354839,2025-08,29.924242424242426,40.15151515151515,73.98989898989899,44.52020202020202
Ladakh,26.2,13974.5,0.9373333333333334,242.72333333333333,0,0.0,44058.0,48.723333333333336,4.1066666666666665,113.46000000000001,4908.166666666667,216745.1,6.541666666666667,5.900666666666667,10.416666666666666,63328.3,2025-09,33.83838383838384,36.11111111111111,78.28282828282829,45.744949494949495
Ladakh,24.529032258064515,4957.7,0.9448387096774193,17.66774193548387,0,0.0,157176.0,49.76451612903226,4.058064516129032,112.10967741935484,5114.645161290323,215940.51612903227,6.551612903225807,5.639354838709677,10.319354838709677,61608.6129032258,2025-10,8.45959595959596,28.66161616161616,71.21212121212122,31.218434343434346
Ladakh,22.103333333333335,5016.9,0.756,23.033333333333335,0,0.0,150278.0,51.43,4.003333333333334,111.68,5063.233333333334,216430.26666666666,6.6273333333333335,5.775666666666667,10.696666666666665,60939.9,2025-11,8.712121212121213,14.646464646464647,78.91414141414141,28.339646464646464
Ladakh,21.13225806451613,1275.6,1.058064516129032,-69.72258064516129,0,7.387096774193548,157027.0,49.68387096774194,7.783870967741936,110.84193548387097,5002.032258064516,215727.8064516129,6.6648387096774195,5.664193548387097,10.04516129032258,61410.1935483871,2025-12,66.66666666666666,66.28787878787878,71.96969696969697,67.85984848484847
Lakshadweep,24.815472283485533,602.3722389280194,-2.27,229.95,0,0.0,23674.0,49.4,4.95,112.25,5356.5,158201.28186050477,6.34,5.824999999999999,9.05,60146026.5,2024-01,25.820707070707073,41.47727272727273,41.72979797979798,35.27777777777778
Lakshadweep,29.697502273102195,77.47735778853944,2.595,-53.5,0,5.0,22133.0,57.3,5.5,85.45,5331.5,168718.19881689138,6.025,6.4350000000000005,9.05,60732979.5,2024-03,51.70454545454546,51.70454545454546,69.00252525252525,56.0290404040404
Lakshadweep,29.124217627681436,0.0,3.39,-100.0,0,10.0,5593.0,56.6,24.1,75.0,5462.0,145443.5821031344,5.73,6.15,6.8,61176769.0,2024-04,96.90656565656566,86.93181818181817,22.53787878787879,74.82323232323233
Lakshadweep,32.5792332367497,73.53924455886151,4.07,-14.0,0,0.0,14445.0,60.2,3.4,85.9,4296.0,132501.81879941007,6.62,6.25,7.9,61474550.0,2024-05,19.38131313131313,5.492424242424242,58.90151515151515,24.400252525252526
Lakshadweep,32.02394959417302,102.16463085201158,4.81,16.4,0,0.0,10330.0,48.6,6.8,135.1,3959.0,176295.14614756257,6.08,5.95,11.2,61773781.0,2024-06,21.022727272727273,46.78030303030303,77.46212121212122,44.14772727272727
Lakshadweep,26.302600166853612,195.13326213168943,-0.95,127.1,0,0.0,20089.0,54.5,5.6,89.1,5200.0,188999.40486136283,6.72,5.19,6.3,62074468.0,2024-07,21.52777777777778,39.58333333333333,14.078282828282829,25.984848484848484
Lakshadweep,24.27289443645518,93.26235324945347,-2.03,9.4,0,0.0,14887.0,55.6,8.3,103.0,4818.0,204140.14666299263,5.79,5.01,7.1,62376618.0,2024-08,2.840909090909091,47.41161616161616,8.143939393939394,19.76641414141414
Lakshadweep,22.154270696612155,0.0,-4.32,-100.0,0,10.0,14829.0,46.4,25.9,73.0,5372.0,133896.96779872657,5.52,4.9,8.9,62680240.0,2024-09,85.79545454545455,95.64393939393939,10.416666666666668,70.39772727272727
Lakshadweep,26.441993009948245,0.0,-1.4,-100.0,0,10.0,12410.0,55.1,24.4,107.0,4730.0,95839.72322778813,6.02,4.71,8.5,62985339.0,2024-10,91.09848484848484,88.4469696969697,11.679292929292929,70.31565656565657
Lakshadweep,23.204586832644047,52.00248230651032,-4.86,-42.7,0,10.0,10132.0,50.1,25.6,108.2,4149.0,116823.6552418744,5.54,5.57,11.1,63291923.0,2024-11,58.6489898989899,93.75,35.29040404040404,65.09469696969697
Lakshadweep,18.26451612903226,1496.0,0.8977419354838709,-69.79354838709678,0,6.935483870967742,55606.0,48.70322580645161,7.296774193548386,109.3483870967742,4958.064516129032,149867.03225806452,7.4961290322580645,5.596451612903226,10.958064516129031,60864.41935483871,2025-01,55.42929292929293,55.55555555555556,85.35353535353535,62.95454545454545
Lakshadweep,20.37142857142857,1281.1,1.9507142857142856,-71.36785714285715,0,7.428571428571429,50669.0,49.082142857142856,7.792857142857143,108.53928571428571,4889.5,150207.39285714287,7.571785714285714,5.775714285714286,11.078571428571427,62840.82142857143,2025-02,78.53535353535354,70.58080808080808,87.87878787878788,78.08712121212122
Lakshadweep,22.10967741935484,1443.6,1.0548387096774194,-70.85806451612903,0,6.838709677419355,162196.0,50.670967741935485,7.474193548387096,112.26451612903226,5093.612903225807,150188.93548387097,7.473870967741935,5.661290322580645,10.670967741935485,62110.93548387097,2025-03,55.05050505050505,54.54545454545454,84.59595959595958,62.260101010101
Lakshadweep,25.276666666666664,1353.6,1.3353333333333335,-71.75333333333333,0,8.2,145985.0,50.43,8.276666666666667,109.25333333333333,4978.9,150305.73333333334,7.545,5.929666666666666,10.243333333333334,59817.2,2025-04,84.59595959595958,80.8080808080808,86.74242424242425,83.80681818181817
Lakshadweep,26.73225806451613,1509.5,1.1612903225806452,-69.52258064516128,0,7.612903225806452,160793.0,50.461290322580645,8.109677419354838,107.76129032258065,4934.645161290323,150504.64516129033,7.473870967741935,5.7858064516129035,10.312903225806451,59666.096774193546,2025-05,75.25252525252525,74.87373737373737,84.72222222222221,77.48737373737373
Lakshadweep,27.84333333333333,17059.7,1.3823333333333332,255.90333333333334,0,0.0,54297.0,49.86,3.9433333333333334,118.00333333333333,4903.466666666666,149970.66666666666,7.521333333333333,5.724,9.96,59773.666666666664,2025-06,45.83333333333333,24.62121212121212,82.44949494949495,47.56313131313131
Lakshadweep,27.938709677419357,17878.4,1.2832258064516129,260.93870967741935,0,0.0,56885.0,49.7,4.119354838709677,116.63870967741936,4949.193548387097,150441.64516129033,7.445806451612903,5.631612903225807,10.638709677419355,56699.709677419356,2025-07,46.84343434343434,30.934343434343436,83.33333333333334,50.39772727272727
Lakshadweep,26.280645161290323,17419.4,1.4970967741935486,251.66774193548386,0,0.0,56907.0,49.483870967741936,4.232258064516128,105.87741935483871,4881.354838709677,150125.64516129033,7.4880645161290325,5.695806451612903,10.712903225806452,58661.16129032258,2025-08,45.20202020202021,35.35353535353536,85.60606060606061,51.85606060606061
Lakshadweep,23.253333333333334,16669.4,0.27999999999999997,247.75333333333336,0,0.0,52485.0,49.656666666666666,4.02,109.66666666666667,4838.666666666667,149618.6,7.501666666666667,5.909000000000001,10.513333333333332,60022.46666666667,2025-09,30.303030303030305,28.156565656565657,87.12121212121212,43.756313131313135
Lakshadweep,21.164516129032258,6235.7,1.5429032258064515,25.893548387096775,0,0.0,197600.0,50.89032258064516,3.770967741935484,110.78387096774195,5084.451612903225,150100.29032258064,7.489354838709678,5.611290322580645,10.616129032258065,58515.41935483871,2025-10,15.530303030303031,12.247474747474747,83.71212121212122,31.42676767676768
Lakshadweep,19.013333333333332,5810.3,1.2369999999999999,21.216666666666665,0,0.0,192451.0,49.36333333333334,4.266666666666667,115.77666666666667,5101.666666666667,150180.4,7.557333333333333,5.579,10.2,59903.46666666667,2025-11,13.131313131313133,36.48989898989899,82.32323232323232,38.60479797979798
Lakshadweep,17.825806451612905,1581.7,1.2119354838709677,-68.07096774193548,0,7.67741935483871,195465.0,49.50645161290323,7.793548387096774,101.40322580645162,4919.5161290322585,150245.90322580645,7.48483870967742,5.7051612903225815,10.341935483870968,60170.6129032258,2025-12,76.64141414141415,74.36868686868688,83.58585858585859,77.58207070707071
Madhya Pradesh,22.8,527.7,-4.215,187.8,0,0.0,38784.0,43.0,3.75,102.15,9479.5,300730.0,5.855,5.945,8.0,60146026.5,2024-01,20.707070707070706,42.17171717171717,28.535353535353536,30.176767676767675
Madhya Pradesh,29.5,72.6,2.505,-60.4,0,10.0,46419.0,42.849999999999994,25.85,119.55,9461.0,303665.0,5.6850000000000005,6.68,7.15,60732979.5,2024-03,93.68686868686868,96.5909090909091,32.82828282828283,79.48863636363636
Madhya Pradesh,33.0,0.0,5.96,-100.0,0,10.0,7842.0,45.3,27.8,105.4,9764.0,305884.0,5.82,6.76,9.4,61176769.0,2024-04,98.73737373737373,98.35858585858585,77.14646464646465,93.2070707070707
Madhya Pradesh,30.3,76.3,3.34,-16.8,0,0.0,29742.0,50.4,6.6,92.7,8580.0,307373.0,7.35,6.4,7.0,61474550.0,2024-05,18.055555555555554,45.32828282828283,76.51515151515152,42.21590909090909
Madhya Pradesh,32.8,296.3,5.82,223.2,0,0.0,21358.0,55.3,0.0,77.9,8889.0,308869.0,5.95,5.27,8.8,61773781.0,2024-06,50.88383838383839,2.398989898989899,21.71717171717172,26.62247474747475
Madhya Pradesh,29.5,259.3,2.46,182.8,0,0.0,25505.0,49.1,5.9,117.2,8708.0,310372.0,5.58,5.57,7.9,62074468.0,2024-07,27.65151515151515,44.19191919191919,15.530303030303031,30.410353535353536
Madhya Pradesh,29.6,75.4,2.56,-17.7,0,0.0,26098.0,43.8,5.8,132.1,9245.0,311883.0,5.94,4.74,12.5,62376618.0,2024-08,16.666666666666664,46.464646464646464,33.83838383838384,31.388888888888886
Madhya Pradesh,25.6,0.0,-1.41,-100.0,0,10.0,30968.0,50.9,27.0,103.6,8352.0,313401.0,5.84,5.35,10.6,62680240.0,2024-09,90.78282828282829,95.95959595959596,32.07070707070707,77.91666666666666
Madhya Pradesh,22.2,0.0,-4.77,-100.0,0,10.0,23327.0,42.4,23.0,111.7,9619.0,314927.0,6.24,5.04,9.8,62985339.0,2024-10,84.34343434343434,91.16161616161617,28.40909090909091,72.74621212121212
Madhya Pradesh,23.7,114.0,-3.35,24.4,0,0.0,21692.0,53.5,5.9,104.8,10301.0,316460.0,5.04,5.22,10.7,63291923.0,2024-11,2.272727272727273,42.04545454545455,19.82323232323232,20.58080808080808
Madhya Pradesh,22.94516129032258,1084.5,1.3167741935483872,-70.47419354838709,0,7.806451612903226,210475.0,49.79677419354839,7.874193548387097,110.73870967741935,4992.709677419355,309875.0967741936,5.913225806451613,5.7941935483870965,10.438709677419356,58689.967741935485,2025-01,80.42929292929293,76.76767676767676,49.24242424242424,71.35101010101009
Madhya Pradesh,24.87142857142857,998.0,0.8135714285714286,-69.91428571428571,0,7.714285714285714,189656.0,48.53928571428571,7.546428571428572,109.40357142857144,4865.0,310945.5714285714,5.9174999999999995,5.534999999999999,10.417857142857143,61081.03571428572,2025-02,74.74747474747475,74.24242424242425,35.984848484848484,64.8800505050505
Madhya Pradesh,26.990322580645163,1108.4,0.9835483870967743,-69.81612903225808,0,7.870967741935484,585363.0,49.6741935483871,7.938709677419355,118.06129032258065,4864.193548387097,309584.7419354839,5.886129032258064,5.674838709677419,10.412903225806453,58431.41935483871,2025-03,79.67171717171718,78.66161616161617,40.909090909090914,69.62752525252526
Madhya Pradesh,30.153333333333332,1141.1,1.404,-67.9,0,7.4,579113.0,49.330000000000005,7.79,108.31,5131.566666666667,310068.1,5.832333333333334,5.876,10.203333333333335,57087.63333333333,2025-04,70.58080808080808,69.06565656565657,46.21212121212121,63.958333333333336
Madhya Pradesh,32.05806451612903,1140.0,0.9925806451612903,-68.95806451612903,0,7.064516129032258,601500.0,49.983870967741936,7.248387096774193,108.60645161290323,4904.870967741936,310337.3548387097,5.895161290322581,5.9235483870967744,10.829032258064515,60061.16129032258,2025-05,56.69191919191919,54.67171717171717,69.31818181818183,59.141414141414145
Madhya Pradesh,32.68666666666667,12221.9,0.8426666666666667,243.89666666666668,0,0.0,205180.0,50.943333333333335,4.14,111.68666666666667,4854.233333333334,308872.9,5.916333333333333,5.83,10.573333333333332,61111.2,2025-06,33.33333333333333,23.232323232323232,56.439393939393945,35.57449494949495
Madhya Pradesh,32.41290322580645,12813.3,0.8951612903225806,248.9064516129032,0,0.0,213050.0,49.190322580645166,4.132258064516129,111.48387096774194,5013.967741935484,310383.9032258064,5.901935483870968,5.860645161290323,10.85483870967742,61382.58064516129,2025-07,36.11111111111111,34.46969696969697,66.16161616161617,43.04924242424242
Madhya Pradesh,30.548387096774192,12566.4,1.4164516129032256,242.18064516129033,0,0.0,221012.0,48.39032258064516,4.083870967741936,107.24838709677418,5116.322580645161,308856.87096774194,5.881290322580645,5.9877419354838715,10.616129032258065,59831.25806451613,2025-08,38.131313131313135,36.61616161616162,68.05555555555556,45.08207070707071
Madhya Pradesh,27.793333333333333,12427.3,1.5006666666666668,249.66,0,0.0,192648.0,49.38666666666666,3.8400000000000003,110.15666666666668,4952.533333333334,309056.06666666665,5.790666666666667,5.6080000000000005,9.963333333333333,61541.3,2025-09,44.31818181818182,24.242424242424242,32.196969696969695,34.26136363636364
Madhya Pradesh,25.896774193548385,4345.7,0.7554838709677419,18.322580645161292,0,0.0,721693.0,49.78387096774193,4.180645161290323,106.25806451612904,4899.741935483871,308608.29032258067,5.887741935483871,5.666129032258064,10.661290322580646,59784.096774193546,2025-10,6.944444444444445,32.57575757575758,45.58080808080808,25.57449494949495
Madhya Pradesh,23.156666666666663,4199.4,1.2366666666666668,18.166666666666668,0,0.0,711598.0,50.51,3.9133333333333336,114.11666666666666,5140.433333333333,309549.1666666667,5.940666666666667,5.757333333333333,10.566666666666666,61875.433333333334,2025-11,11.48989898989899,17.803030303030305,51.26262626262626,23.642676767676768
Madhya Pradesh,22.183870967741935,1042.4,1.6761290322580646,-71.61612903225806,0,7.741935483870968,755330.0,50.38709677419355,8.203225806451613,109.49677419354839,5074.870967741936,308156.2580645161,5.893870967741936,5.899677419354839,10.5,59204.54838709677,2025-12,81.6919191919192,78.03030303030303,58.45959595959596,74.60227272727273
Maharashtra,25.6,479.1,-1.43,161.35000000000002,0,0.0,48551.0,43.849999999999994,2.3,101.69999999999999,9110.0,501217.0,4.915,5.425000000000001,6.6,100243377.5,2024-01,23.61111111111111,11.868686868686869,6.0606060606060606,15.113636363636363
Maharashtra,28.65,88.1,1.67,-51.95,0,5.0,42613.0,47.65,7.699999999999999,102.6,8704.5,506108.0,4.51,6.3149999999999995,4.75,101221632.0,2024-03,50.63131313131313,54.04040404040404,5.808080808080808,40.618686868686865
Maharashtra,29.7,0.0,2.69,-100.0,0,10.0,7587.0,44.4,26.9,108.4,8556.0,509806.0,4.38,5.98,10.6,101961282.0,2024-04,95.83333333333334,97.97979797979798,25.126262626262623,78.90782828282828
Maharashtra,30.0,58.3,2.99,-36.4,0,10.0,24638.0,43.1,27.2,134.5,8800.0,512288.0,5.31,6.37,6.4,102457584.0,2024-05,92.67676767676768,98.23232323232324,16.91919191919192,75.68181818181819
Maharashtra,33.6,309.9,6.65,238.1,0,0.0,28213.0,37.9,7.8,64.8,8237.0,514782.0,4.65,4.75,9.7,102956301.0,2024-06,52.65151515151515,52.02020202020202,6.691919191919192,40.94065656565657
Maharashtra,30.7,297.6,3.75,224.7,0,0.0,33818.0,57.8,3.3,88.7,9092.0,517287.0,3.92,4.77,4.6,103457446.0,2024-07,48.358585858585855,6.0606060606060606,0.8838383838383838,21.68560606060606
Maharashtra,27.0,67.0,-0.02,-26.9,0,10.0,35327.0,55.3,31.0,124.2,9512.0,519805.0,4.21,4.08,5.5,103961031.0,2024-08,87.24747474747475,99.36868686868688,0.5050505050505051,69.80429292929294
Maharashtra,24.7,0.0,-2.35,-100.0,0,10.0,30200.0,42.2,27.3,83.6,8998.0,522335.0,4.23,4.04,8.4,104467066.0,2024-09,89.26767676767676,98.48484848484848,2.272727272727273,70.74494949494948
Maharashtra,24.6,0.0,-2.38,-100.0,0,10.0,20865.0,48.5,23.6,119.1,9044.0,524878.0,3.95,4.4,9.2,104975565.0,2024-10,89.14141414141415,90.15151515151516,3.2828282828282833,68.03030303030303
Maharashtra,20.3,82.8,-6.65,-9.6,0,0.0,27983.0,44.0,1.6,85.7,8067.0,527433.0,4.24,4.48,6.3,105486539.0,2024-11,0.8838383838383838,8.83838383838384,1.6414141414141417,3.8573232323232323
Maharashtra,23.36774193548387,1081.2,0.4880645161290323,-69.7258064516129,0,7.290322580645161,231671.0,48.36774193548387,7.435483870967742,112.93225806451613,4772.258064516129,517348.06451612903,4.392903225806452,5.676774193548387,10.341935483870968,60359.354838709674,2025-01,57.07070707070707,63.005050505050505,16.54040404040404,49.015151515151516
Maharashtra,24.714285714285715,957.4,0.9974999999999999,-70.32857142857144,0,8.0,206213.0,50.35,7.903571428571429,106.39642857142857,5264.321428571428,517292.0714285714,4.5164285714285715,5.784642857142857,10.460714285714285,60466.57142857143,2025-02,81.31313131313132,78.4090909090909,22.095959595959595,65.49242424242425
Maharashtra,27.461290322580645,1068.3,0.9432258064516128,-70.09354838709677,0,7.161290322580645,655256.0,50.79032258064516,7.503225806451613,108.89032258064516,4981.225806451613,514707.48387096776,4.4793548387096775,5.849354838709678,10.077419354838709,59620.54838709677,2025-03,58.333333333333336,56.186868686868685,19.696969696969695,47.92297979797979
Maharashtra,29.663333333333334,1006.6,0.831,-70.89,0,8.0,641757.0,49.76,7.963333333333334,110.86333333333333,4968.033333333334,515599.8,4.585666666666667,5.8806666666666665,10.56,59079.3,2025-04,80.8080808080808,79.54545454545455,25.88383838383838,66.63510101010101
Maharashtra,32.148387096774194,1002.2,1.0551612903225807,-71.95483870967742,0,7.387096774193548,669878.0,50.52903225806452,7.580645161290323,108.27741935483871,4912.387096774193,515076.6451612903,4.386451612903225,5.5848387096774195,10.35483870967742,57337.51612903226,2025-05,68.05555555555556,60.47979797979798,15.025252525252524,52.14646464646464
Maharashtra,32.43333333333333,12158.6,0.904,251.70333333333335,0,0.0,219655.0,48.64,3.643333333333333,115.20666666666666,4997.6,519367.9666666667,4.4976666666666665,5.545333333333334,10.520000000000001,59255.566666666666,2025-06,37.878787878787875,22.095959595959595,16.666666666666664,27.051767676767675
Maharashtra,31.97741935483871,12691.2,1.2406451612903227,255.2741935483871,0,0.0,226374.0,50.33548387096774,3.958064516129032,113.18709677419355,4945.419354838709,518312.87096774194,4.412258064516129,5.832580645161291,10.874193548387098,60502.32258064516,2025-07,44.696969696969695,21.085858585858585,24.747474747474747,31.445707070707073
Maharashtra,29.94516129032258,13204.4,0.8761290322580645,269.6322580645161,0,0.0,236129.0,50.016129032258064,3.8870967741935485,107.80322580645162,4982.096774193548,516717.51612903224,4.506774193548387,5.519354838709678,10.19032258064516,60576.87096774193,2025-08,47.0959595959596,20.833333333333336,14.393939393939394,29.728535353535356
Maharashtra,28.17,11909.7,0.7453333333333333,244.50666666666666,0,0.0,218643.0,49.07333333333334,3.8466666666666667,109.89333333333335,5039.733333333334,516228.56666666665,4.503666666666667,5.806333333333333,9.986666666666668,60004.96666666667,2025-09,32.196969696969695,26.262626262626267,18.939393939393938,26.805555555555557
Maharashtra,25.309677419354838,4380.4,1.1796774193548387,22.616129032258065,0,0.0,812030.0,51.016129032258064,3.767741935483871,109.6032258064516,5107.1612903225805,516216.70967741933,4.417419354838709,5.661612903225806,10.461290322580645,59617.8064516129,2025-10,13.383838383838384,11.742424242424242,17.17171717171717,13.75631313131313
Maharashtra,23.383333333333333,4173.7,1.5426666666666666,20.73,0,0.0,782361.0,49.54,4.266666666666667,104.55666666666666,5088.666666666667,516277.7,4.452,5.6386666666666665,10.596666666666666,61287.8,2025-11,14.898989898989898,35.858585858585855,19.065656565656568,23.27651515151515
Maharashtra,23.103225806451615,1075.8,0.5693548387096774,-69.89032258064516,0,7.451612903225806,819400.0,52.42258064516129,7.945161290322581,106.7709677419355,4997.322580645161,517409.51612903224,4.438064516129033,5.756451612903225,10.938709677419356,60377.25806451613,2025-12,63.13131313131313,61.111111111111114,24.242424242424242,52.70202020202021
Manipur,23.2,476.79999999999995,-3.82,160.1,0,0.0,28252.0,60.25,6.6499999999999995,104.05,4504.0,300730.0,6.415,5.915,9.15,60146026.5,2024-01,18.30808080808081,38.38383838383838,53.40909090909091,34.109848484848484
Manipur,28.05,77.7,1.025,-57.6,0,5.0,20420.0,55.300000000000004,6.8500000000000005,118.7,4841.0,303665.0,5.88,6.765000000000001,9.4,60732979.5,2024-03,49.87373737373738,53.28282828282829,78.78787878787878,58.29545454545455
Manipur,28.4,0.0,1.43,-100.0,0,10.0,4534.0,57.6,20.2,89.3,4415.0,305884.0,5.68,6.8,4.8,61176769.0,2024-04,94.31818181818183,83.45959595959596,20.833333333333336,72.14646464646465
Manipur,30.6,85.8,3.56,-6.4,0,0.0,6383.0,63.9,4.9,133.2,4771.0,307373.0,5.71,6.29,7.2,61474550.0,2024-05,17.67676767676768,7.07070707070707,27.904040404040405,16.521464646464647
Manipur,32.0,361.3,4.95,294.1,0,0.0,13193.0,50.0,6.4,106.0,5383.0,308869.0,5.53,5.6,9.6,61773781.0,2024-06,53.15656565656566,45.07575757575758,27.65151515151515,43.95202020202021
Manipur,31.2,238.4,4.22,160.1,0,0.0,18681.0,54.0,4.7,82.4,4587.0,310372.0,5.91,4.63,4.8,62074468.0,2024-07,27.904040404040405,20.2020202020202,3.9141414141414144,19.210858585858585
Manipur,27.0,64.1,-0.04,-30.1,0,10.0,14321.0,59.6,26.1,83.9,5746.0,311883.0,5.7,5.07,3.5,62376618.0,2024-08,87.37373737373737,90.40404040404042,3.4090909090909087,67.44318181818183
Manipur,24.5,0.0,-2.54,-100.0,0,10.0,14187.0,51.3,24.9,51.5,5442.0,313401.0,5.75,4.64,11.8,62680240.0,2024-09,89.01515151515152,91.28787878787878,26.767676767676768,74.24873737373738
Manipur,23.3,0.0,-3.68,-100.0,0,10.0,13768.0,55.3,24.2,110.3,4219.0,314927.0,5.81,5.05,9.3,62985339.0,2024-10,87.5,87.87878787878788,18.434343434343432,70.3661616161616
Manipur,23.0,133.8,-3.96,46.0,0,0.0,10730.0,48.7,7.4,105.9,4322.0,316460.0,4.93,5.53,9.4,63291923.0,2024-11,2.525252525252525,48.61111111111111,15.151515151515152,21.811868686868685
Manipur,22.73225806451613,1111.2,0.9696774193548388,-70.09032258064516,0,7.225806451612903,108193.0,51.71612903225807,7.796774193548386,113.70967741935483,4944.580645161291,309735.3548387097,5.819354838709677,5.534193548387097,10.148387096774194,60326.22580645161,2025-01,61.36363636363637,57.57575757575758,32.44949494949495,52.80934343434344
Manipur,23.967857142857145,1063.8,0.8807142857142857,-68.3,0,7.357142857142857,101504.0,49.25714285714286,7.578571428571428,115.43214285714285,5132.392857142857,309837.1785714286,5.776428571428572,5.6085714285714285,11.053571428571429,62625.642857142855,2025-02,62.878787878787875,63.510101010101,44.823232323232325,58.58585858585859
Manipur,27.112903225806452,1094.8,1.401290322580645,-70.52903225806452,0,7.419354838709677,321965.0,50.71612903225807,7.612903225806452,106.75483870967743,4992.8387096774195,309982.0,5.803548387096774,5.667419354838709,10.761290322580646,59690.22580645161,2025-03,72.72727272727273,60.984848484848484,43.30808080808081,61.26262626262626
Manipur,28.553333333333335,1143.8,0.32133333333333336,-68.18,0,7.5,300340.0,48.93333333333333,7.716666666666667,107.35333333333332,5003.566666666667,310598.93333333335,5.711666666666667,5.703,10.433333333333334,59903.03333333333,2025-04,60.858585858585855,70.95959595959596,36.74242424242424,58.36489898989899
Manipur,30.606451612903225,1103.6,0.7735483870967742,-70.29354838709678,0,7.419354838709677,310088.0,50.167741935483875,7.761290322580645,110.66129032258064,4936.774193548387,309279.1612903226,5.764516129032257,5.663548387096774,10.54516129032258,59930.12903225807,2025-05,64.39393939393939,65.27777777777779,38.38383838383838,58.20075757575758
Manipur,31.779999999999998,12945.6,0.5696666666666667,260.1333333333333,0,0.0,110845.0,52.59,4.08,106.48666666666666,4903.266666666666,309472.5,5.740333333333334,5.828,10.273333333333333,59826.833333333336,2025-06,39.8989898989899,11.48989898989899,40.65656565656566,30.145202020202024
Manipur,31.187096774193545,12773.9,0.6638709677419354,243.89354838709676,0,0.0,106322.0,50.483870967741936,4.032258064516129,108.14193548387097,4954.967741935484,310139.48387096776,5.837741935483871,5.564838709677419,10.780645161290321,56827.51612903226,2025-07,31.439393939393938,22.474747474747474,39.52020202020202,30.321969696969695
Manipur,30.080645161290324,13188.5,1.1958064516129032,255.05161290322582,0,0.0,113379.0,48.70967741935484,4.33225806451613,108.64193548387097,4875.709677419355,309917.8387096774,5.774516129032258,5.6006451612903225,10.461290322580645,59796.83870967742,2025-08,44.19191919191919,38.76262626262626,34.84848484848485,39.95580808080808
Manipur,26.876666666666665,12642.3,0.8863333333333333,251.68333333333334,0,0.0,109480.0,48.916666666666664,4.003333333333333,107.81,4796.7,309941.36666666664,5.796666666666667,5.641333333333334,10.493333333333334,58143.9,2025-09,37.37373737373738,32.70202020202021,37.37373737373738,35.73863636363637
Manipur,24.725806451612904,4299.9,1.6080645161290323,15.761290322580646,0,0.0,396250.0,50.81935483870968,4.138709677419355,115.54838709677419,5102.677419354839,310781.29032258067,5.788387096774193,5.637096774193548,10.496774193548386,60366.6129032258,2025-10,14.14141414141414,24.494949494949495,36.994949494949495,23.478535353535353
Manipur,22.470000000000002,4210.2,0.3333333333333333,17.133333333333333,0,0.0,372581.0,49.55333333333333,3.89,113.36,4920.466666666666,308867.43333333335,5.846333333333333,5.725666666666667,10.613333333333333,59647.23333333333,2025-11,4.924242424242424,24.873737373737374,46.33838383838384,22.26010101010101
Manipur,22.15806451612903,1127.2,0.8303225806451613,-69.65483870967742,0,7.806451612903226,384318.0,49.73225806451613,7.95483870967742,112.27741935483871,5066.193548387097,309035.93548387097,5.747419354838709,5.5925806451612905,10.932258064516128,61174.32258064516,2025-12,77.27272727272727,77.65151515151516,40.4040404040404,68.18813131313131
Meghalaya,21.2,1275.0,-2.835,173.2,0,0.0,23174.0,53.8,5.25,101.5,4832.0,300730.0,6.555,6.595000000000001,7.199999999999999,60146026.5,2024-01,22.97979797979798,37.37373737373738,64.39393939393939,38.371212121212125
Meghalaya,25.549999999999997,234.2,1.5750000000000002,-49.8,0,5.0,25236.0,48.15,4.45,100.7,5019.0,303665.0,6.07,6.4399999999999995,9.2,60732979.5,2024-03,50.12626262626263,52.65151515151515,73.23232323232324,56.78661616161616
Meghalaya,28.4,0.0,4.38,-100.0,0,10.0,2637.0,58.1,22.0,141.1,5010.0,305884.0,5.79,6.33,8.1,61176769.0,2024-04,97.85353535353535,84.84848484848484,33.45959595959596,77.20328282828282
Meghalaya,31.9,300.5,7.9,28.8,0,0.0,12816.0,61.9,4.5,87.1,4600.0,307373.0,6.63,6.14,9.7,61474550.0,2024-05,25.126262626262623,7.196969696969697,79.04040404040404,32.32954545454545
Meghalaya,32.6,490.7,8.64,110.3,0,0.0,13552.0,55.6,2.1,132.5,5162.0,308869.0,5.63,6.03,10.4,61773781.0,2024-06,43.18181818181818,4.797979797979798,50.12626262626263,31.483585858585858
Meghalaya,28.2,672.5,4.24,188.2,0,0.0,14243.0,47.2,4.1,117.7,4961.0,310372.0,6.92,5.25,10.3,62074468.0,2024-07,38.25757575757576,39.8989898989899,63.005050505050505,45.01893939393939
Meghalaya,28.4,176.8,4.38,-24.2,0,10.0,14459.0,56.5,34.6,85.0,4787.0,311883.0,6.05,5.32,7.6,62376618.0,2024-08,93.56060606060606,99.87373737373737,15.404040404040403,76.23106060606061
