state,date,month,avg_temperature,total_rainfall_mm,temp_anomaly_deg,rainfall_anomaly_pct,heatwave_days,drought_severity,crop_production_1000t,irrigation_coverage_pct,crop_failure_rate_pct,fertilizer_consumption_kg_per_ha,land_under_cultivation_1000ha,gdp_estimate_crores,unemployment_rate_pct,inflation_rate_pct,poverty_rate_pct,per_capita_income_inr,year,month_num,quarter,season,climate_stress,agri_stress,econ_stress,temp_anomaly_deg_norm,rainfall_anomaly_pct_norm,drought_severity_norm,heatwave_days_norm,crop_failure_rate_pct_norm,irrigation_coverage_pct_norm,unemployment_rate_pct_norm,inflation_rate_pct_norm,poverty_rate_pct_norm,climate_risk,agriculture_risk,economic_risk,composite_risk_score,risk_category
Karnataka,2024-06-29,2024-06,29.3,486.5,1.29,133.5,0,0,29897.0,45.1,2.3,99.8,9543.0,514782.0,4.78,4.94,10.7,102956301.0,2024,6,2,Monsoon,7.965,7.79,9.72,5.694117647058824,3.9643463497453313,0.0,0.0,0.6647398843930634,6.811023622047244,2.609351432880845,3.144963144963146,5.620437956204379,2.612833316688305,2.5086250056893173,3.823915229668772,2.879130886083776,Low
Karnataka,2024-07-29,2024-07,33.0,448.3,5.03,115.2,0,0,29563.0,49.1,4.9,127.8,9279.0,517287.0,4.23,4.6,7.4,103457446.0,2024,7,3,Monsoon,10.79,9.99,8.83,7.4541176470588235,3.6536502546689302,0.0,0.0,1.416184971098266,6.286089238845144,1.7797888386123688,2.309582309582309,3.2116788321167884,2.959624488165385,2.877156251422329,2.439888377629898,2.800826577671444,Low
Karnataka,2024-08-28,2024-08,28.9,256.7,0.89,23.2,0,0,27056.0,39.7,1.1,93.9,8695.0,519805.0,5.28,4.59,7.6,103961031.0,2024,8,3,Monsoon,2.05,7.129999999999999,9.87,5.5058823529411764,2.0916808149405774,0.0,0.0,0.3179190751445087,7.519685039370079,3.3634992458521875,2.285012285012284,3.357664233576642,2.0039748327174673,2.47844886441218,3.0379109033037754,2.4285247614571936,Low
Karnataka,2024-09-27,2024-09,23.6,0.0,-4.35,-100.0,0,10,25990.0,47.6,25.2,98.6,9243.0,522335.0,4.73,4.21,7.9,104467066.0,2024,9,3,Monsoon,9.35,30.44,8.940000000000001,3.04,0.0,10.0,0.0,7.283236994219652,6.482939632545932,2.533936651583711,1.3513513513513509,3.5766423357664237,3.76,7.043147785717536,2.544108050977952,4.605128737745625,Moderate
Karnataka,2024-10-27,2024-10,17.2,0.0,-10.81,-100.0,0,10,21879.0,40.3,19.1,97.1,8395.0,524878.0,3.24,4.24,7.2,104975565.0,2024,10,4,Post-Monsoon,15.81,25.07,7.48,0.0,0.0,10.0,0.0,5.520231213872832,7.440944881889765,0.28657616892911086,1.4250614250614255,3.065693430656934,3.0,6.096445314277911,1.6008127873735434,3.733959056840655,Moderate
Karnataka,2024-11-26,2024-11,22.5,130.3,-5.51,-37.4,0,10,24192.0,51.1,29.6,95.7,9745.0,527433.0,3.92,4.82,6.3,105486539.0,2024,11,4,Post-Monsoon,7.38,34.49,8.74,2.4941176470588236,1.0628183361629882,10.0,0.0,8.554913294797688,6.0236220472440944,1.3122171945701355,2.850122850122851,2.408759124087591,3.9423749126136025,7.79552592053161,2.1573785665670595,4.844728678873269,Moderate
Kerala,2024-01-01,2024-01,26.9,325.0,-1.07,56.0,0,0,12357.0,51.9,4.0,94.0,4806.0,300000.0,6.88,6.27,8.1,60000000.0,2024,1,1,Winter,3.87,8.81,13.15,4.583529411764705,2.6485568760611207,0.0,0.0,1.1560693641618496,5.918635170603675,5.7767722473604834,6.412776412776411,3.722627737226277,1.9404494157595127,2.584839106094397,5.24862291843829,2.9930291830464166,Low
Kerala,2024-01-31,2024-01,24.6,591.5,-3.38,183.9,0,0,12409.0,55.0,5.5,108.7,5595.0,301460.0,5.92,6.28,8.1,60292053.0,2024,1,1,Winter,12.575,10.0,12.2,3.4964705882352938,4.820033955857386,0.0,0.0,1.5895953757225432,5.511811023622047,4.328808446455506,6.437346437346438,3.722627737226277,2.320127833816039,2.766260070092394,4.749206595492556,3.0835438069318926,Moderate
Kerala,2024-03-01,2024-03,30.9,118.6,2.88,-43.1,0,10,14279.0,42.2,20.5,118.7,4317.0,302928.0,6.1,6.44,6.7,60585528.0,2024,3,1,Summer,5.035,26.28,12.54,6.442352941176471,0.966044142614601,10.0,0.0,5.924855491329479,7.191601049868766,4.600301659125188,6.830466830466831,2.7007299270072997,4.900401478078498,6.304879158891265,4.60450110428642,5.317993572914947,High
Kerala,2024-03-31,2024-03,32.8,0.0,4.83,-100.0,0,10,11461.0,46.0,21.5,110.8,5380.0,304402.0,6.31,6.99,7.4,60880431.0,2024,3,1,Summer,9.83,26.9,13.3,7.359999999999999,0.0,10.0,0.0,6.213872832369941,6.692913385826772,4.917043740573153,8.181818181818182,3.2116788321167884,4.84,6.35758499840699,5.299598354986934,5.486054338189179,High
Kerala,2024-04-30,2024-04,30.4,0.0,2.37,-100.0,0,10,4423.0,52.3,17.2,107.8,4261.0,305884.0,6.45,6.48,9.5,61176769.0,2024,4,2,Summer,7.37,21.97,12.93,6.20235294117647,0.0,10.0,0.0,4.971098265895953,5.866141732283465,5.1282051282051295,6.92874692874693,4.744525547445255,4.550588235294118,5.239611305812206,5.5340798151017125,5.037619204927347,High
Kerala,2024-05-30,2024-05,33.4,170.8,5.4,-18.0,0,0,15550.0,57.9,5.0,102.4,4513.0,307373.0,6.41,6.29,9.9,61474550.0,2024,5,2,Summer,6.300000000000001,9.21,12.7,7.628235294117648,1.3921901528013583,0.0,0.0,1.445086705202312,5.131233595800525,5.067873303167421,6.461916461916461,5.036496350364963,2.3247158693698196,2.550930772381776,5.475104317311272,3.1914881974093676,Moderate
Kerala,2024-06-29,2024-06,32.5,503.4,4.47,141.6,0,0,18590.0,54.9,4.5,81.3,4778.0,308869.0,5.74,5.74,8.6,61773781.0,2024,6,2,Monsoon,11.55,9.01,11.48,7.1905882352941175,4.101867572156197,0.0,0.0,1.3005780346820808,5.5249343832021,4.057315233785822,5.11056511056511,4.087591240875913,3.028207330470388,2.5678849392380867,4.3838867993011394,3.2060143607467704,Moderate
Kerala,2024-07-29,2024-07,30.7,682.2,2.73,227.5,0,0,12346.0,63.6,4.5,72.6,4193.0,310372.0,5.63,5.25,5.9,62074468.0,2024,7,3,Monsoon,14.105,8.14,10.88,6.371764705882352,5.560271646859084,0.0,0.0,1.3005780346820808,4.383202099737534,3.891402714932127,3.906633906633907,2.1167883211678835,3.2610226705283134,2.2253652541987163,3.2748570346251755,2.90200116583717,Low
Kerala,2024-08-28,2024-08,31.2,131.0,3.17,-37.1,0,10,19414.0,51.7,24.4,120.8,4697.0,311883.0,5.75,4.85,8.5,62376618.0,2024,8,3,Monsoon,5.025,29.23,10.6,6.578823529411764,1.067911714770798,10.0,0.0,7.052023121387282,5.94488188976378,4.072398190045249,2.923832923832922,4.014598540145986,4.96507939678418,6.719880751900231,3.7075987327168085,5.264889705057954,High
Kerala,2024-09-27,2024-09,29.8,0.0,1.77,-100.0,0,10,20478.0,52.6,27.0,143.1,4697.0,313401.0,5.88,4.78,10.0,62680240.0,2024,9,3,Monsoon,6.77,31.74,10.66,5.92,0.0,10.0,0.0,7.803468208092484,5.826771653543307,4.268476621417799,2.7518427518427515,5.10948905109489,4.48,7.210459241727731,4.107840810932267,5.342620937337773,High
Kerala,2024-10-27,2024-10,23.4,0.0,-4.63,-100.0,0,10,13781.0,61.5,25.9,131.2,5016.0,314927.0,6.44,4.74,6.6,62985339.0,2024,10,4,Post-Monsoon,9.63,29.75,11.18,2.908235294117647,0.0,10.0,0.0,7.485549132947976,4.6587926509186355,5.113122171945703,2.6535626535626538,2.627737226277372,3.7270588235294118,6.637522188339173,3.5053695854468723,4.690298691692194,Moderate
Kerala,2024-11-26,2024-11,23.6,169.4,-4.44,-18.7,0,0,10192.0,51.6,6.4,140.3,5068.0,316460.0,5.48,5.15,8.3,63291923.0,2024,11,4,Post-Monsoon,5.375,11.24,10.63,2.9976470588235293,1.3803056027164686,0.0,0.0,1.8497109826589595,5.958005249343832,3.665158371040725,3.6609336609336616,3.868613138686132,1.1635034455208229,3.082199262664421,3.735100126684498,2.477946151812001,Low
Madhya Pradesh,2024-01-01,2024-01,22.3,213.4,-4.75,132.8,0,0,20022.0,38.3,5.6,80.6,9600.0,300000.0,5.62,5.41,8.1,60000000.0,2024,1,1,Winter,11.39,11.77,11.03,2.8517647058823528,3.952461799660442,0.0,0.0,1.6184971098265892,7.7034120734908145,3.8763197586727003,4.2997542997543,3.722627737226277,1.8986797163687208,3.443971598925857,3.949557913490932,2.9522514245442713,Low
Madhya Pradesh,2024-01-31,2024-01,23.3,314.3,-3.68,242.8,0,0,18762.0,47.7,1.9,123.7,9359.0,301460.0,6.09,6.48,7.9,60292053.0,2024,1,1,Winter,15.82,7.129999999999999,12.57,3.3552941176470585,5.820033955857386,0.0,0.0,0.5491329479768785,6.469816272965879,4.585218702865761,6.92874692874693,3.5766423357664237,2.5848337161689803,2.3253379454735787,4.935275442145343,3.0816206279196807,Moderate
Madhya Pradesh,2024-03-01,2024-03,27.7,72.6,0.71,-20.8,0,10,25903.0,37.9,22.7,130.0,8839.0,302928.0,5.79,6.39,8.9,60585528.0,2024,3,1,Summer,1.75,28.91,12.18,5.421176470588235,1.3446519524617997,10.0,0.0,6.560693641618496,7.755905511811024,4.132730015082956,6.707616707616706,4.306569343065693,4.758689703385599,6.919257202676254,4.966039787637039,5.566725849200187,High
Madhya Pradesh,2024-03-31,2024-03,31.3,0.0,4.3,-100.0,0,10,20516.0,47.8,29.0,109.1,10083.0,304402.0,5.58,6.97,5.4,60880431.0,2024,3,1,Summer,9.3,34.22,12.55,7.110588235294117,0.0,10.0,0.0,8.38150289017341,6.456692913385828,3.815987933634993,8.132678132678132,1.7518248175182483,4.777647058823529,7.804059897137135,4.388537902707074,5.739614263204177,High
Madhya Pradesh,2024-04-30,2024-04,33.0,0.0,5.96,-100.0,0,10,7842.0,45.3,27.8,105.4,9764.0,305884.0,5.82,6.76,9.4,61176769.0,2024,4,2,Summer,10.96,33.27,12.58,7.891764705882353,0.0,10.0,0.0,8.034682080924854,6.78477690288714,4.177978883861238,7.616707616707616,4.671532846715328,4.972941176470588,7.659710527513539,5.382341390714083,6.015660502896495,High
Madhya Pradesh,2024-05-30,2024-05,30.3,76.3,3.34,-16.8,0,0,29742.0,50.4,6.6,92.7,8580.0,307373.0,7.35,6.4,7.0,61474550.0,2024,5,2,Summer,4.18,11.56,13.75,6.658823529411764,1.4125636672325976,0.0,0.0,1.9075144508670516,6.115485564304462,6.4856711915535445,6.732186732186733,2.91970802919708,2.0884749825227202,3.169905784898275,5.311538746918738,3.2727417044531686,Moderate
Madhya Pradesh,2024-06-29,2024-06,32.8,296.3,5.82,223.2,0,0,21358.0,55.3,0.0,77.9,8889.0,308869.0,5.95,5.27,8.8,61773781.0,2024,6,2,Monsoon,16.98,4.470000000000001,11.22,7.825882352941177,5.487266553480476,0.0,0.0,0.0,5.472440944881891,4.374057315233786,3.955773955773955,4.233576642335766,3.602650554279437,1.6417322834645671,4.1994040718815295,3.0655175388947558,Moderate
Madhya Pradesh,2024-07-29,2024-07,29.5,259.3,2.46,182.8,0,0,25505.0,49.1,5.9,117.2,8708.0,310372.0,5.58,5.57,7.9,62074468.0,2024,7,3,Monsoon,11.6,10.99,11.15,6.244705882352941,4.801358234295416,0.0,0.0,1.7052023121387283,6.286089238845144,3.815987933634993,4.692874692874694,3.5766423357664237,3.00158394087686,3.0794683901506525,3.9952830021529038,3.2772682634416985,Moderate
Madhya Pradesh,2024-08-28,2024-08,29.6,75.4,2.56,-17.7,0,0,26098.0,43.8,5.8,132.1,9245.0,311883.0,5.94,4.74,12.5,62376618.0,2024,8,3,Monsoon,3.4450000000000003,11.42,10.68,6.291764705882353,1.397283531409168,0.0,0.0,1.6763005780346818,6.981627296587927,4.3589743589743595,2.6535626535626538,6.934306569343066,1.9921262358933387,3.2678985936006555,4.748717120979895,3.1277942823625384,Moderate
Madhya Pradesh,2024-09-27,2024-09,25.6,0.0,-1.41,-100.0,0,10,30968.0,50.9,27.0,103.6,8352.0,313401.0,5.84,5.35,10.6,62680240.0,2024,9,3,Monsoon,6.41,31.91,11.19,4.423529411764706,0.0,10.0,0.0,7.803468208092484,6.0498687664042,4.20814479638009,4.152334152334152,5.547445255474452,4.105882352941176,7.277388375585998,4.660156763849335,5.354478063593904,High
Madhya Pradesh,2024-10-27,2024-10,22.2,0.0,-4.77,-100.0,0,10,23327.0,42.4,23.0,111.7,9619.0,314927.0,6.24,5.04,9.8,62985339.0,2024,10,4,Post-Monsoon,9.77,28.76,11.28,2.8423529411764705,0.0,10.0,0.0,6.647398843930635,7.165354330708662,4.811463046757165,3.3906633906633914,4.963503649635037,3.7105882352941175,6.802785489964043,4.4384373609362875,4.974819555839134,Moderate
Madhya Pradesh,2024-11-26,2024-11,23.7,114.0,-3.35,24.4,0,0,21692.0,53.5,5.9,104.8,10301.0,316460.0,5.04,5.22,10.7,63291923.0,2024,11,4,Post-Monsoon,4.57,10.55,10.26,3.510588235294118,2.1120543293718166,0.0,0.0,1.7052023121387283,5.708661417322835,3.0015082956259427,3.832923832923832,5.620437956204379,1.5112633576350745,2.90624004369396,4.167558338017762,2.6635789428513563,Low
Maharashtra,2024-01-01,2024-01,25.3,252.0,-1.72,174.9,0,0,24043.0,48.8,0.0,107.6,9645.0,500000.0,4.48,4.78,6.6,100000000.0,2024,1,1,Winter,10.465000000000002,5.12,9.260000000000002,4.277647058823529,4.667232597623091,0.0,0.0,0.0,6.325459317585302,2.1568627450980404,2.7518427518427515,2.627737226277372,2.4695815439928097,1.8976377952755907,2.5001628155342197,2.2770465498271357,Low
Maharashtra,2024-01-31,2024-01,25.9,227.1,-1.14,147.8,0,0,24508.0,38.9,4.6,95.8,8575.0,502434.0,5.35,6.07,6.6,100486755.0,2024,1,1,Winter,8.530000000000001,10.71,11.42,4.550588235294118,4.207130730050935,0.0,0.0,1.3294797687861268,7.624671916010499,3.469079939668175,5.9213759213759225,2.627737226277372,2.3997862778388095,3.2180374129534384,3.910298784493718,3.0638023017926566,Moderate
Maharashtra,2024-03-01,2024-03,27.6,88.1,0.65,-3.9,0,0,19092.0,53.3,6.8,107.9,8402.0,504879.0,4.98,5.96,3.3,100975879.0,2024,3,1,Summer,0.845,11.47,10.94,5.392941176470588,1.631578947368421,0.0,0.0,1.9653179190751442,5.73490813648294,2.911010558069383,5.6511056511056506,0.21897810218978098,1.8377089783281733,3.096194984297483,2.7908277264224024,2.516458767440989,Low
Maharashtra,2024-03-31,2024-03,29.7,0.0,2.69,-100.0,0,10,23521.0,42.0,8.6,97.3,9007.0,507337.0,4.04,6.67,6.2,101467385.0,2024,3,1,Summer,7.689999999999999,14.4,10.71,6.352941176470588,0.0,10.0,0.0,2.4855491329479764,7.217847769028872,1.493212669683258,7.395577395577396,2.3357664233576645,4.588235294117647,3.905238723772245,3.558815901237541,4.09183164627673,Moderate
Maharashtra,2024-04-30,2024-04,29.7,0.0,2.69,-100.0,0,10,7587.0,44.4,26.9,108.4,8556.0,509806.0,4.38,5.98,10.6,101961282.0,2024,4,2,Summer,7.689999999999999,32.46,10.36,6.352941176470588,0.0,10.0,0.0,7.774566473988438,6.902887139107612,2.0060331825037707,5.7002457002457,5.547445255474452,4.588235294117647,7.513062673524191,4.353791163366088,5.553313844222048,High
Maharashtra,2024-05-30,2024-05,30.0,58.3,2.99,-36.4,0,10,24638.0,43.1,27.2,134.5,8800.0,512288.0,5.31,6.37,6.4,102457584.0,2024,5,2,Summer,4.8100000000000005,32.89,11.68,6.4941176470588236,1.0797962648556876,10.0,0.0,7.861271676300577,7.073490813648294,3.408748114630468,6.658476658476658,2.4817518248175188,4.947468291221412,7.624937417504891,4.059217976349792,5.662519906702725,High
Maharashtra,2024-06-29,2024-06,33.6,309.9,6.65,238.1,0,0,28213.0,37.9,7.8,64.8,8237.0,514782.0,4.65,4.75,9.7,102956301.0,2024,6,2,Monsoon,18.555,14.01,9.4,8.216470588235294,5.740237691001698,0.0,0.0,2.2543352601156066,7.755905511811024,2.413273001508297,2.6781326781326786,4.890510948905108,3.776188954359333,3.9048063356242313,3.359764186084495,3.717098845733338,Moderate
Maharashtra,2024-07-29,2024-07,30.7,297.6,3.75,224.7,0,0,33818.0,57.8,3.3,88.7,9092.0,517287.0,3.92,4.77,4.6,103457446.0,2024,7,3,Monsoon,14.985,7.52,8.69,6.851764705882353,5.512733446519524,0.0,0.0,0.9537572254335258,5.144356955380578,1.3122171945701355,2.7272727272727266,1.167883211678832,3.3667612104264455,2.2109371444176413,1.6862169603689565,2.542086724808992,Low
Maharashtra,2024-08-28,2024-08,27.0,67.0,-0.02,-26.9,0,10,35327.0,55.3,31.0,124.2,9512.0,519805.0,4.21,4.08,5.5,103961031.0,2024,8,3,Monsoon,1.365,35.47,8.29,5.077647058823529,1.2410865874363328,10.0,0.0,8.959537572254334,5.472440944881891,1.7496229260935143,1.0319410319410327,1.824817518248175,4.641737740936782,7.9134085840426,1.560636465101901,5.0165472170650975,High
Maharashtra,2024-09-27,2024-09,24.7,0.0,-2.35,-100.0,0,10,30200.0,42.2,27.3,83.6,8998.0,522335.0,4.23,4.04,8.4,104467066.0,2024,9,3,Monsoon,7.35,33.08,8.27,3.981176470588235,0.0,10.0,0.0,7.890173410404624,7.191601049868766,1.7797888386123688,0.9336609336609332,3.941605839416059,3.9952941176470587,7.680601702243866,2.2825864174082295,4.856974847196233,Moderate
Maharashtra,2024-10-27,2024-10,24.6,0.0,-2.38,-100.0,0,10,20865.0,48.5,23.6,119.1,9044.0,524878.0,3.95,4.4,9.2,104975565.0,2024,10,4,Post-Monsoon,7.38,28.75,8.350000000000001,3.9670588235294115,0.0,10.0,0.0,6.820809248554913,6.36482939632546,1.3574660633484168,1.8181818181818183,4.525547445255475,3.991764705882353,6.684015292886077,2.6045092734659074,4.587238553229545,Moderate
Maharashtra,2024-11-26,2024-11,20.3,82.8,-6.65,-9.6,0,0,27983.0,44.0,1.6,85.7,8067.0,527433.0,4.24,4.48,6.3,105486539.0,2024,11,4,Post-Monsoon,7.130000000000001,7.199999999999999,8.72,1.9576470588235293,1.534804753820034,0.0,0.0,0.4624277456647399,6.955380577427822,1.7948717948717956,2.0147420147420156,2.408759124087591,0.9498531908518926,2.410313595193664,2.0756934260583897,1.7424743911731368,Low
Manipur,2024-01-01,2024-01,23.5,208.1,-3.5,127.0,0,0,11802.0,62.6,4.6,112.6,4488.0,300000.0,6.59,5.86,7.9,60000000.0,2024,1,1,Winter,9.85,8.34,12.45,3.44,3.8539898132427846,0.0,0.0,1.3294797687861268,4.514435695538057,5.339366515837105,5.405405405405405,3.5766423357664237,2.0161969439728353,2.284966546811706,4.742224719682856,2.791773248893945,Low
Manipur,2024-01-31,2024-01,22.9,268.7,-4.14,193.2,0,0,16450.0,57.9,8.7,95.5,4520.0,301460.0,6.24,5.97,10.4,60292053.0,2024,1,1,Winter,13.8,12.91,12.21,3.1388235294117646,4.977928692699491,0.0,0.0,2.5144508670520227,5.131233595800525,4.811463046757165,5.675675675675675,5.401459854014599,2.2780844901627884,3.299485685676573,5.2772257179728195,3.385360215545121,Moderate
Manipur,2024-03-01,2024-03,27.5,77.7,0.49,-15.2,0,0,11107.0,64.4,8.3,130.9,4756.0,302928.0,6.2,6.57,7.3,60585528.0,2024,3,1,Summer,1.25,11.86,12.77,5.317647058823529,1.4397283531409168,0.0,0.0,2.398843930635838,4.278215223097113,4.751131221719458,7.149877149877151,3.138686131386861,1.7613302706481573,2.96265531837422,4.906399218550357,2.968061274327829,Low
Manipur,2024-03-31,2024-03,28.6,0.0,1.56,-100.0,0,10,9313.0,46.2,5.4,106.5,4926.0,304402.0,5.56,6.96,11.5,60880431.0,2024,3,1,Summer,6.5600000000000005,10.78,12.52,5.821176470588235,0.0,10.0,0.0,1.560693641618497,6.666666666666667,3.7858220211161377,8.108108108108107,6.204379562043796,4.455294117647059,3.092485549132948,5.929002986538409,4.346738335889958,Moderate
Manipur,2024-04-30,2024-04,28.4,0.0,1.43,-100.0,0,10,4534.0,57.6,20.2,89.3,4415.0,305884.0,5.68,6.8,4.8,61176769.0,2024,4,2,Summer,6.43,24.44,12.48,5.76,0.0,10.0,0.0,5.8381502890173405,5.170603674540683,3.966817496229261,7.714987714987716,1.3138686131386859,4.4399999999999995,5.637886304674343,4.162736452775096,4.789944319829794,Moderate
Manipur,2024-05-30,2024-05,30.6,85.8,3.56,-6.4,0,0,6383.0,63.9,4.9,133.2,4771.0,307373.0,5.71,6.29,7.2,61474550.0,2024,5,2,Summer,3.88,8.510000000000002,12.0,6.76235294117647,1.5891341256366724,0.0,0.0,1.416184971098266,4.343832020997376,4.012066365007541,6.461916461916461,3.065693430656934,2.167328472985119,2.294479086067999,4.415790867057504,2.7739467860822233,Low
Manipur,2024-06-29,2024-06,32.0,361.3,4.95,294.1,0,0,13193.0,50.0,6.4,106.0,5383.0,308869.0,5.53,5.6,9.6,61773781.0,2024,6,2,Monsoon,19.655,11.4,11.13,7.416470588235294,6.69100169779287,0.0,0.0,1.8497109826589595,6.167979002624672,3.740573152337859,4.766584766584765,4.8175182481751815,3.861418156396684,3.145191388648673,4.425307420154994,3.7517111036244577,Moderate
Manipur,2024-07-29,2024-07,31.2,238.4,4.22,160.1,0,0,18681.0,54.0,4.7,82.4,4587.0,310372.0,5.91,4.63,4.8,62074468.0,2024,7,3,Monsoon,12.224999999999998,9.3,10.54,7.072941176470588,4.415959252971137,0.0,0.0,1.3583815028901733,5.6430446194225725,4.313725490196079,2.3832923832923836,1.3138686131386859,3.093023070008988,2.643780437849893,2.6846456511548826,2.8336937940397786,Low
Manipur,2024-08-28,2024-08,27.0,64.1,-0.04,-30.1,0,10,14321.0,59.6,26.1,83.9,5746.0,311883.0,5.7,5.07,3.5,62376618.0,2024,8,3,Monsoon,1.5450000000000002,30.14,10.77,5.068235294117647,1.1867572156196944,10.0,0.0,7.5433526011560685,4.908136482939633,3.9969834087481146,3.4643734643734643,0.3649635036496348,4.62308598821532,6.752787765691138,2.5659934586512514,4.85420847794084,Moderate
Manipur,2024-09-27,2024-09,24.5,0.0,-2.54,-100.0,0,10,14187.0,51.3,24.9,51.5,5442.0,313401.0,5.75,4.64,11.8,62680240.0,2024,9,3,Monsoon,7.54,29.77,10.39,3.891764705882353,0.0,10.0,0.0,7.196531791907513,5.99737532808399,4.072398190045249,2.4078624078624067,6.423357664233578,3.972941176470588,6.836784852760456,4.395873271356312,5.081019486893473,High
Manipur,2024-10-27,2024-10,23.3,0.0,-3.68,-100.0,0,10,13768.0,55.3,24.2,110.3,4219.0,314927.0,5.81,5.05,9.3,62985339.0,2024,10,4,Post-Monsoon,8.68,28.67,10.86,3.3552941176470585,0.0,10.0,0.0,6.99421965317919,5.472440944881891,4.162895927601809,3.4152334152334145,4.598540145985401,3.8388235294117647,6.53768604069,4.091072650325549,4.846487688587592,Moderate
Manipur,2024-11-26,2024-11,23.0,133.8,-3.96,46.0,0,0,10730.0,48.7,7.4,105.9,4322.0,316460.0,4.93,5.53,9.4,63291923.0,2024,11,4,Post-Monsoon,6.26,12.53,10.46,3.223529411764706,2.4787775891341255,0.0,0.0,2.138728323699422,6.338582677165355,2.835595776772247,4.594594594594595,4.671532846715328,1.549515629681414,3.3986846297392015,4.005873396599029,2.810814221431044,Low
Meghalaya,2024-01-01,2024-01,19.5,714.3,-4.55,206.1,0,0,13119.0,46.9,4.9,123.3,4633.0,300000.0,6.25,6.98,4.8,60000000.0,2024,1,1,Winter,14.855,10.21,13.23,2.9458823529411764,5.196943972835314,0.0,0.0,1.416184971098266,6.5748031496063,4.826546003016592,8.157248157248157,1.3138686131386859,2.2955537800858883,2.9637704246506757,4.596319562828794,3.10462105136929,Moderate
Meghalaya,2024-01-31,2024-01,22.9,560.7,-1.12,140.3,0,0,10055.0,60.7,5.6,79.7,5031.0,301460.0,6.86,6.21,9.6,60292053.0,2024,1,1,Winter,8.135000000000002,9.53,13.07,4.56,4.079796264855688,0.0,0.0,1.6184971098265892,4.763779527559055,5.74660633484163,6.2653562653562656,4.8175182481751815,2.363938879456706,2.562081835146329,5.577050483662764,3.2365668149995885,Moderate
Meghalaya,2024-03-01,2024-03,24.4,234.2,0.45,0.4,0,0,13029.0,55.9,7.1,92.7,4586.0,302928.0,5.98,6.54,7.9,60585528.0,2024,3,1,Summer,0.47,11.51,12.52,5.298823529411765,1.704584040747029,0.0,0.0,2.052023121387283,5.393700787401575,4.419306184012067,7.076167076167076,3.5766423357664237,1.8360810945770498,3.0545264211915706,4.9214321047725935,3.033874711441018,Moderate
Meghalaya,2024-03-31,2024-03,26.7,0.0,2.7,-100.0,0,10,12207.0,40.4,1.8,108.7,5452.0,304402.0,6.16,6.34,10.5,60880431.0,2024,3,1,Summer,7.7,7.76,12.5,6.357647058823529,0.0,10.0,0.0,0.5202312138728323,7.427821522309712,4.690799396681751,6.584766584766584,5.474452554744525,4.589411764705883,2.592508306403896,5.533268158429172,4.126459652731009,Moderate
Meghalaya,2024-04-30,2024-04,28.4,0.0,4.38,-100.0,0,10,2637.0,58.1,22.0,141.1,5010.0,305884.0,5.79,6.33,8.1,61176769.0,2024,4,2,Summer,9.38,26.19,12.12,7.148235294117647,0.0,10.0,0.0,6.358381502890173,5.10498687664042,4.132730015082956,6.560196560196561,3.722627737226277,4.787058823529412,5.9823631150152465,4.717434181367199,5.188009165008901,High
Meghalaya,2024-05-30,2024-05,31.9,300.5,7.9,28.8,0,0,12816.0,61.9,4.5,87.1,4600.0,307373.0,6.63,6.14,9.7,61474550.0,2024,5,2,Summer,9.34,8.31,12.77,8.804705882352941,2.1867572156196946,0.0,0.0,1.3005780346820808,4.606299212598425,5.399698340874812,6.093366093366093,4.890510948905108,2.8572036352741437,2.292294388056984,5.4295830794328,3.302580259787802,Moderate
Meghalaya,2024-06-29,2024-06,32.6,490.7,8.64,110.3,0,0,13552.0,55.6,2.1,132.5,5162.0,308869.0,5.63,6.03,10.4,61773781.0,2024,6,2,Monsoon,14.155,6.539999999999999,11.66,9.152941176470588,3.570458404074703,0.0,0.0,0.6069364161849711,5.433070866141732,3.891402714932127,5.823095823095823,5.401459854014599,3.3593728153400577,2.0547767511719996,4.999430646060101,3.312778650561248,Moderate
Meghalaya,2024-07-29,2024-07,28.2,672.5,4.24,188.2,0,0,14243.0,47.2,4.1,117.7,4961.0,310372.0,6.92,5.25,10.3,62074468.0,2024,7,3,Monsoon,13.65,9.38,12.17,7.08235294117647,4.893039049235993,0.0,0.0,1.1849710982658956,6.535433070866142,5.837104072398191,3.906633906633907,5.328467153284672,3.2384999500649156,2.7901096900459694,5.079940100979174,3.541923396786849,Moderate
Meghalaya,2024-08-28,2024-08,28.4,176.8,4.38,-24.2,0,10,14459.0,56.5,34.6,85.0,4787.0,311883.0,6.05,5.32,7.6,62376618.0,2024,8,3,Monsoon,5.59,38.95,11.37,7.148235294117647,1.2869269949066213,10.0,0.0,10.0,5.31496062992126,4.524886877828054,4.078624078624079,3.357664233576642,5.173136922001398,8.594488188976378,3.9824801125788674,6.072945663087008,High
Meghalaya,2024-09-27,2024-09,19.8,0.0,-4.18,-100.0,0,10,18445.0,47.8,25.3,118.4,4666.0,313401.0,6.37,4.74,8.9,62680240.0,2024,9,3,Monsoon,9.18,30.520000000000003,11.11,3.12,0.0,10.0,0.0,7.312138728323699,6.456692913385828,5.007541478129713,2.6535626535626538,4.306569343065693,3.7800000000000002,7.055504983842337,4.056007583487188,4.995428640216615,Moderate
