state,month,avg_temperature,total_rainfall_mm,temp_anomaly_deg,rainfall_anomaly_pct,heatwave_days,drought_severity,crop_production_1000t,irrigation_coverage_pct,crop_failure_rate_pct,fertilizer_consumption_kg_per_ha,land_under_cultivation_1000ha,gdp_estimate_crores,unemployment_rate_pct,inflation_rate_pct,poverty_rate_pct,per_capita_income_inr,climate_stress,agri_stress,econ_stress,total_risk
Puducherry,2025-05,25.47741935483871,1047.4,0.88,-67.8225806451613,0,7.096774193548387,3501.3870967741937,50.86774193548387,7.767741935483872,114.16774193548386,5041.967741935484,164297.0,8.04258064516129,5.537096774193548,10.683870967741935,60787.48387096774,62.209675601404236,75.1340597372454,66.32857664967204,67.76293531101558
Punjab,2025-05,36.78064516129032,320.9,0.905483870967742,-70.73225806451612,24,7.67741935483871,28576.548387096773,49.564516129032256,7.816129032258065,112.57096774193549,4997.580645161291,309427.70967741933,5.998709677419355,5.671290322580645,10.519354838709678,57580.032258064515,72.08242395643526,55.86807810755809,61.376690537349525,63.73096955455682
Rajasthan,2025-05,36.20645161290323,341.0,1.2287096774193549,-69.70645161290322,10,7.645161290322581,12851.225806451614,49.541935483870965,8.064516129032258,107.55806451612904,4948.419354838709,309638.03225806454,6.148064516129033,5.872580645161291,10.261290322580646,63046.354838709674,69.74114161499712,69.39244317607432,60.538426856846066,67.31841847183638
Sikkim,2025-05,18.53548387096774,1110.4,1.4041935483870969,-69.70645161290322,0,7.548387096774194,11778.967741935483,49.8,8.161290322580646,113.78387096774195,4978.548387096775,309824.32258064515,6.0119354838709675,5.860645161290323,10.548387096774194,62198.58064516129,67.58519104479278,70.57764781556163,60.80876424412347,66.93844421439455
Tamil Nadu,2025-05,32.15161290322581,2111.9,1.1070967741935485,-69.3225806451613,0,7.161290322580645,9006.032258064517,50.690322580645166,7.674193548387097,112.02580645161291,4943.258064516129,514756.3870967742,4.242903225806452,5.784516129032258,10.106451612903227,60144.67741935484,64.3620778820509,70.42727214864877,54.99428778723538,64.14294835165627
Telangana,2025-05,31.26451612903226,980.7,0.6848387096774193,-69.5516129032258,0,7.483870967741935,11037.58064516129,51.274193548387096,7.896774193548388,106.85806451612903,4865.4838709677415,310432.3548387097,6.070322580645161,5.818064516129032,10.370967741935484,58448.16129032258,61.75424425961009,69.59321099565096,61.697924292173404,64.48380262536523
Tripura,2025-05,28.293548387096774,2725.7,0.9464516129032258,-70.63548387096773,0,6.967741935483871,10466.09677419355,49.83870967741935,7.570967741935483,109.71612903225805,4938.032258064516,309582.51612903224,6.202903225806451,5.829354838709678,10.600000000000001,59437.41935483871,62.88089196219174,69.08537872974041,62.21534907350135,64.88607660866117
Uttar Pradesh,2025-05,32.170967741935485,1184.3,1.6141935483870968,-71.38709677419355,0,7.096774193548387,25785.25806451613,49.26451612903226,7.554838709677419,113.81290322580645,5075.096774193548,206724.2258064516,8.630967741935484,5.800645161290323,10.283870967741937,62091.83870967742,68.53177461763991,57.05352652719403,68.17429454085132,64.42501776678671
Uttarakhand,2025-05,17.799999999999997,1211.2,1.207741935483871,-71.19032258064516,0,7.161290322580645,11564.387096774193,49.62580645161291,7.648387096774194,110.5741935483871,4891.451612903225,309202.96774193546,6.3590322580645156,5.7783870967741935,10.329032258064515,60600.645161290326,65.43559397827279,68.60980562051819,61.66832118102371,65.60474985374641
West Bengal,2025-05,31.087096774193547,1076.3,0.6461290322580645,-69.25161290322582,0,7.67741935483871,10157.806451612903,50.748387096774195,7.748387096774193,110.18709677419355,5053.451612903225,309984.22580645164,6.118709677419355,5.457741935483871,10.448387096774193,60720.87096774193,61.81591287473198,69.81426678377369,59.739234746739726,64.09616721089851
Andaman and Nicobar Islands,2025-06,34.733333333333334,23478.9,0.6479999999999999,249.48,0,0.0,2286.5333333333333,49.24333333333333,4.226666666666667,114.45,4892.933333333333,167474.63333333333,7.144666666666667,5.675333333333333,10.09,60301.03333333333,0.0,61.46344805342591,63.341900954906556,36.42207581908023
Andhra Pradesh,2025-06,31.93,11005.3,0.988,255.92666666666668,0,0.0,3654.9666666666667,50.25,3.8400000000000003,103.47333333333333,5140.2,309816.0,6.010666666666666,5.349333333333333,10.756666666666666,58655.23333333333,0.0,58.426372733858926,60.10714125662196,35.23565564217071
Arunachal Pradesh,2025-06,31.88,11078.9,1.0886666666666664,250.40666666666667,0,0.0,3949.733333333333,49.95333333333333,3.95,107.78333333333333,4940.3,310409.3,6.103,5.852,10.676666666666668,60195.066666666666,1.020624004068484,58.751567091980476,61.89205907399248,36.444312852318674
Assam,2025-06,29.25,26377.5,0.7806666666666667,237.9633333333333,0,0.0,3706.866666666667,50.7,4.213333333333334,110.47,4952.533333333334,309694.9,5.975666666666667,5.747333333333333,10.020000000000001,59970.666666666664,0.4592548737074118,59.8443826347017,60.055622600407226,36.143141521730364
Bihar,2025-06,31.833333333333332,12766.4,0.8993333333333333,243.64333333333335,0,0.0,4567.333333333333,50.943333333333335,3.47,105.32666666666667,4992.866666666667,206330.66666666666,8.613,5.694999999999999,10.906666666666666,58814.1,0.5426676555348315,55.9157417776032,69.72663207998984,37.21923470437251
Chandigarh,2025-06,25.029999999999998,19662.4,0.8173333333333334,248.84,0,0.0,1376.5333333333333,48.45,3.89,116.57,5048.433333333333,137876.96666666667,8.458333333333334,5.620666666666667,10.33,59356.933333333334,0.0,60.98475702975111,67.82392185476043,37.947360189317436
Chhattisgarh,2025-06,32.13,12665.5,1.0066666666666666,250.74333333333334,0,0.0,3788.366666666667,48.480000000000004,4.163333333333333,107.28999999999999,5171.833333333333,308327.5,6.1946666666666665,5.901,10.536666666666667,59658.3,0.3237432615697564,60.23232290329142,62.31869385820718,36.790483785331695
Dadra and Nagar Haveli and Daman and Diu,2025-06,26.063333333333333,17871.8,1.3563333333333332,252.97333333333333,0,0.0,2165.1,50.833333333333336,4.016666666666667,106.26,5011.633333333333,245977.0,6.924666666666667,5.8853333333333335,11.083333333333334,61428.53333333333,2.7455578911679943,60.18594857042473,64.82627790077052,38.369874631308484
Delhi,2025-06,26.44,21269.9,1.3003333333333333,248.89333333333335,0,0.0,1375.1333333333334,49.39,4.35,106.45,5109.433333333333,160240.36666666667,6.063666666666666,5.835333333333334,10.643333333333334,58622.933333333334,2.916127140193254,62.668053382756995,62.141674453655455,38.635688153456115
Goa,2025-06,32.876666666666665,28422.7,1.482,256.01666666666665,0,0.0,3940.4666666666667,48.78,4.1466666666666665,109.83999999999999,4964.733333333334,309461.4666666667,6.1,5.9446666666666665,10.666666666666666,59485.066666666666,3.2796495168672664,59.95066903132431,62.480454323175984,37.91470754850441
Gujarat,2025-06,37.67666666666666,3886.9,1.239,227.94,57,0.0,5027.366666666667,49.38333333333333,4.6,108.10666666666665,4859.566666666667,516052.8333333333,4.364000000000001,5.566666666666666,10.196666666666665,60445.833333333336,24.575655365316155,60.844390254328985,54.50013532809149,44.75083256716448
Haryana,2025-06,37.593333333333334,4282.4,0.8563333333333334,242.70333333333335,38,0.0,10665.733333333334,49.836666666666666,4.486666666666666,107.58999999999999,4867.333333333333,310058.9,6.144333333333333,5.814333333333334,10.110000000000001,60974.03333333333,13.011378566988752,55.75796674327358,60.6859677494962,39.8913317243153
Himachal Pradesh,2025-06,20.353333333333335,16192.9,1.099,248.33333333333334,0,0.0,3873.8,49.806666666666665,3.71,114.02333333333333,5138.233333333334,309595.23333333334,5.811333333333334,5.747,10.546666666666665,59652.2,1.4130784878793037,57.83092511700417,60.51450810306281,35.93468221186888
Jammu and Kashmir,2025-06,30.423333333333336,12596.8,1.436,253.78000000000003,0,0.0,2182.5666666666666,50.05333333333333,4.036666666666666,113.53999999999999,5002.8,190202.7,7.316,5.926,10.583333333333334,60791.066666666666,3.2525456857094355,60.491511610044554,65.57693602408766,38.867281343821276
Jharkhand,2025-06,32.443333333333335,10505.4,0.42033333333333334,253.05666666666667,0,0.0,4102.6,50.05,4.15,108.18666666666667,5242.233333333334,205859.43333333332,8.658666666666667,5.871333333333333,10.286666666666667,60969.566666666666,0.0,59.455466594587286,68.91481587253213,36.18006055476036
Karnataka,2025-06,32.49333333333333,26000.7,1.2003333333333333,247.69333333333333,0,0.0,6614.133333333333,52.86,4.013333333333334,113.05666666666666,4711.033333333334,516104.63333333336,4.541666666666667,5.804333333333333,10.283333333333333,59924.46666666667,2.3078579420240715,56.039365326704115,56.35167754082297,34.62484042636181
Kerala,2025-06,34.45333333333333,24667.5,1.2713333333333334,266.53333333333336,3,0.0,4204.933333333333,49.52333333333333,3.8066666666666666,106.32,5131.3,308668.1,6.086333333333333,5.804666666666666,10.403333333333334,59171.433333333334,1.0415290727241882,58.06637825972619,61.51585186815006,36.118806987031356
Ladakh,2025-06,28.896666666666665,24578.1,1.1520000000000001,235.38,0,0.0,1957.6333333333334,49.03,3.9066666666666667,104.07333333333332,4932.366666666667,147349.1,6.207,5.897,11.0,61467.1,3.773861162908972,60.421598570584756,62.52955930497023,38.28949379111081
Lakshadweep,2025-06,32.153333333333336,23757.8,1.0416666666666667,244.42666666666668,0,0.0,1869.7333333333333,51.02333333333333,3.6733333333333333,110.52666666666667,5116.366666666667,116374.26666666666,7.973666666666667,5.7909999999999995,10.473333333333333,62638.23333333333,1.547137480928967,58.89690260339203,66.25981051158541,37.79772353145515
Madhya Pradesh,2025-06,32.99333333333333,12379.4,1.2073333333333334,248.32000000000002,0,0.0,6963.966666666666,49.980000000000004,3.9166666666666665,107.06,4914.433333333333,309645.93333333335,5.823333333333333,5.792333333333334,10.186666666666667,60276.76666666667,2.26903678589591,56.21347705428917,59.9556556635693,35.571245599251895
Maharashtra,2025-06,32.25,11875.2,0.984,243.51666666666668,0,0.0,7252.933333333333,50.70333333333333,3.92,110.44,4942.266666666666,514984.43333333335,4.494666666666666,5.533333333333333,10.29,60719.63333333333,1.2290689099847398,55.78180221711739,54.82649420908939,33.72188189225733
Manipur,2025-06,31.636666666666667,12491.8,0.746,247.48999999999998,0,0.0,3635.266666666667,50.583333333333336,4.133333333333334,112.78,4815.5,310021.0,5.785666666666667,5.642666666666667,10.536666666666667,63275.7,0.0,59.59450355501939,58.83926740556509,35.07068838298489
Meghalaya,2025-06,29.433333333333334,29229.3,0.8863333333333333,244.52333333333334,0,0.0,3849.4666666666667,51.56666666666667,4.38,112.22333333333334,5005.733333333334,310383.8,6.300666666666667,5.749666666666667,10.629999999999999,58764.8,0.30819265977283905,60.18308257358494,62.43977696646659,36.79730020628051
Mizoram,2025-06,28.07,34376.2,1.3773333333333333,241.85333333333335,0,0.0,4147.7,50.416666666666664,3.9866666666666664,110.26666666666667,4913.2,309760.56666666665,5.823666666666667,5.5183333333333335,9.906666666666666,61859.6,4.57909442278352,58.61231130671118,57.8449765931214,36.807190874742666
Nagaland,2025-06,32.68333333333333,14649.4,1.2126666666666668,261.29,0,0.0,3945.633333333333,50.54666666666667,4.04,106.77333333333333,4954.4,310002.8333333333,6.074,5.894333333333334,10.453333333333335,59807.5,0.3655778097982676,58.96111247210378,61.737635704687726,36.21702941532756
Odisha,2025-06,31.346666666666668,9751.8,0.6679999999999999,243.76999999999998,0,0.0,3937.0666666666666,46.980000000000004,4.096666666666667,111.02333333333333,4878.433333333333,206206.73333333334,8.507,5.669333333333333,10.379999999999999,61966.166666666664,0.0,60.27986375560583,67.43856345890936,37.43764847669743
Puducherry,2025-06,26.636666666666667,11075.4,0.8046666666666666,251.47666666666666,0,0.0,1210.4666666666667,48.92666666666666,4.233333333333333,111.35,4923.3,164614.56666666668,8.083,5.915666666666667,10.713333333333333,59436.76666666667,0.0,62.439332415763644,68.52097167825502,38.43258505758824
Punjab,2025-06,37.74666666666667,3747.4,1.0186666666666668,253.03,59,0.0,9586.733333333334,50.85666666666667,4.58,106.45666666666666,5011.5,309108.06666666665,5.932666666666666,5.752666666666667,10.53,59677.7,19.742002232016727,56.70523905657682,60.874509950673286,42.9622620502769
Rajasthan,2025-06,36.663333333333334,3675.8,1.0223333333333333,237.47333333333333,30,0.0,4568.8,47.41,4.54,112.24666666666667,4836.466666666666,309970.86666666664,6.138999999999999,5.785666666666667,10.29,59357.933333333334,12.43773876928293,61.543450465114034,61.352582859421034,41.85344888535834
Sikkim,2025-06,19.543333333333333,12138.5,0.4666666666666667,242.12,0,0.0,4213.833333333333,49.28666666666666,3.9833333333333334,105.11333333333333,5045.033333333334,309409.76666666666,6.002666666666667,5.624333333333333,10.69,59677.9,0.0,58.88468982802715,60.810223174411604,34.75643306999487
Tamil Nadu,2025-06,32.85666666666667,23310.7,1.1026666666666667,249.86,0,0.0,3348.8,50.193333333333335,4.243333333333333,108.21666666666667,5142.1,515831.3333333333,4.322666666666667,5.622333333333334,10.753333333333334,60740.6,1.2129816918121676,60.40812820128305,55.427682101254476,35.48495807248755
Telangana,2025-06,32.29333333333333,11665.0,1.0796666666666668,274.0933333333333,0,0.0,4093.633333333333,49.019999999999996,3.9733333333333336,106.35666666666665,4916.933333333333,309693.5333333333,6.244666666666666,5.619,10.483333333333333,62060.8,0.0,59.01720783700929,60.43982114020268,34.72464993849723
Tripura,2025-06,29.14,30297.2,0.8843333333333334,237.22333333333333,0,0.0,3644.233333333333,48.85333333333333,3.7133333333333334,108.84666666666666,5111.7,310606.86666666664,6.1290000000000004,5.584666666666666,10.55,59326.53333333333,1.3874272758094612,58.31301208302896,60.9110165311211,36.19227927216419
Uttar Pradesh,2025-06,32.75333333333334,13670.5,1.05,241.27333333333334,0,0.0,9002.8,48.45,3.9233333333333333,117.07333333333332,5012.4,206442.06666666668,8.598666666666666,5.677333333333333,10.633333333333333,59711.066666666666,2.085826580776402,55.08585960232304,68.87798629704531,37.33387806738495
Uttarakhand,2025-06,18.34,13963.9,0.8983333333333333,243.36,0,0.0,3949.3333333333335,51.656666666666666,3.9633333333333334,108.13666666666667,5205.1,309582.5,6.34,5.712999999999999,10.67,60606.23333333333,0.5772849635531401,58.29781692234212,61.89158503169605,36.10804616616501
West Bengal,2025-06,32.32,11882.0,1.083,250.82000000000002,0,0.0,3592.9,51.28333333333333,3.9266666666666667,111.8,5137.266666666666,309104.5333333333,6.002,5.740666666666667,10.110000000000001,60898.36666666667,0.9139554161722323,58.53560379609152,59.96362087158994,35.84394871299841
Andaman and Nicobar Islands,2025-07,34.12580645161291,23529.6,0.8787096774193549,238.9322580645161,0,0.0,2293.1612903225805,50.064516129032256,3.825806451612903,112.21290322580644,4797.419354838709,167332.4516129032,7.120322580645161,5.728387096774194,10.793548387096775,61351.290322580644,1.0867590187511311,59.50018073141237,64.31335330156386,37.33810518888575
Andhra Pradesh,2025-07,31.47741935483871,10808.7,0.9903225806451613,238.3032258064516,0,0.0,3601.2903225806454,50.91290322580645,4.15483870967742,109.01612903225806,4950.741935483871,310061.22580645164,6.061935483870968,5.573548387096774,10.44516129032258,62124.1935483871,2.0609239947722173,59.61437468125379,59.60634884799596,36.59098794834671
Arunachal Pradesh,2025-07,31.13225806451613,11186.8,1.2296774193548385,242.39999999999998,0,0.0,4269.032258064516,49.23548387096774,3.932258064516129,113.41612903225807,5147.129032258064,310777.7419354839,6.04741935483871,5.785483870967742,10.387096774193548,60331.06451612903,3.333168333615866,58.638228249093075,60.9242335995346,37.08770562051257
Assam,2025-07,28.780645161290323,26600.3,0.9116129032258063,229.82258064516128,0,0.0,3620.451612903226,49.6741935483871,4.077419354838709,106.64838709677419,5014.677419354839,308582.2580645161,5.853548387096774,5.776451612903226,10.358064516129033,62055.67741935484,2.7125766258906623,59.64023024816066,59.7021577938631,36.884650685678274
Bihar,2025-07,31.219354838709677,13459.2,1.367741935483871,250.59032258064516,0,0.0,4385.935483870968,49.274193548387096,3.8451612903225807,107.0741935483871,4954.032258064516,206306.32258064515,8.728709677419355,5.750322580645161,10.648387096774194,62852.645161290326,3.1929400007655744,58.16210836134998,68.61940121368495,38.78876423019996
Chandigarh,2025-07,24.648387096774194,20220.0,1.3412903225806452,247.1516129032258,0,0.0,1373.6451612903227,51.78064516129032,4.061290322580645,106.02903225806452,5002.4838709677415,137781.09677419355,8.338709677419354,5.720967741935484,10.600000000000001,59878.83870967742,3.500236535443399,60.71925633684614,68.15853652754024,39.69146846395857
Chhattisgarh,2025-07,31.351612903225806,13485.9,1.342258064516129,261.4258064516129,0,0.0,3921.1612903225805,50.8258064516129,3.870967741935484,108.66774193548386,5066.064516129032,309932.77419354836,6.1248387096774195,5.751612903225807,10.819354838709677,59536.22580645161,1.3667359147805271,58.1749932454767,61.9771689797442,36.402234246765104
Dadra and Nagar Haveli and Daman and Diu,2025-07,25.238709677419354,18037.9,1.156774193548387,244.76774193548388,0,0.0,2054.2258064516127,51.019354838709674,4.380645161290323,112.88709677419355,5066.870967741936,245156.48387096773,7.029677419354838,5.840967741935484,10.390322580645162,59660.1935483871,2.4033333697893013,61.772150458685445,64.38171483515492,38.677014717244354
Delhi,2025-07,25.932258064516127,21777.9,0.9664516129032258,245.69354838709677,0,0.0,1406.9032258064517,51.16451612903226,3.925806451612903,109.08387096774193,4980.5161290322585,160265.64516129033,6.065161290322581,5.9561290322580644,10.03225806451613,58853.354838709674,0.7642081216608645,60.29923691335826,61.58122025244957,36.805721231452125
Goa,2025-07,31.580645161290324,29404.100000000002,0.9809677419354839,256.42258064516125,0,0.0,3981.8064516129034,49.42258064516129,3.9193548387096775,108.40967741935484,4943.935483870968,308854.51612903224,6.0770967741935475,5.88,10.483870967741936,58683.6129032258,0.0,58.754531835482,62.09055829872381,35.79443749985124
Gujarat,2025-07,37.50967741935484,4375.2,1.7593548387096773,257.23225806451615,0,0.0,4774.193548387097,49.567741935483866,4.04516129032258,108.51290322580645,4924.741935483871,515403.7419354839,4.489032258064516,5.708064516129032,10.390322580645162,61143.967741935485,5.2836135703700435,58.62047549933661,55.57634613011696,36.52469838544507
Haryana,2025-07,37.36129032258064,4634.3,0.7719354838709678,258.9193548387097,0,0.0,10781.806451612903,49.141935483870974,4.061290322580645,107.61612903225806,5028.677419354839,309100.7419354839,6.152903225806452,5.695483870967742,10.296774193548387,60294.74193548387,0.0,54.05809224783002,60.7313503640071,33.00198044705692
Himachal Pradesh,2025-07,19.519354838709678,16661.8,0.61,246.85806451612905,0,0.0,3739.6451612903224,49.487096774193546,4.093548387096774,115.64838709677419,5028.935483870968,309876.1612903226,5.846451612903226,5.8509677419354835,9.95483870967742,61945.709677419356,0.0,59.670809341894206,59.368188952577974,34.83872348037252
Jammu and Kashmir,2025-07,29.719354838709677,13459.4,1.1264516129032258,265.81612903225806,0,0.0,2201.8709677419356,50.725806451612904,4.135483870967741,109.21935483870968,5030.096774193548,191470.70967741936,7.444516129032258,5.809677419354839,10.158064516129032,57227.51612903226,0.0,60.696424303248406,65.90504995651199,37.322831692047885
Jharkhand,2025-07,31.293548387096774,10784.8,1.0635483870967741,250.7516129032258,0,0.0,4224.0,49.57741935483871,4.109677419354838,105.1032258064516,4951.129032258064,206870.16129032258,8.748709677419354,5.728064516129032,10.13225806451613,60523.12903225807,0.7708824076251268,59.32889615308236,68.47427266361467,38.192034782532545
Karnataka,2025-07,32.383870967741935,26314.4,1.1383870967741936,240.5225806451613,0,0.0,6957.322580645161,51.65806451612904,4.193548387096774,112.4,4942.967741935484,515020.96774193546,4.69258064516129,5.766451612903226,10.296774193548387,59040.6129032258,2.8951677430291625,56.897598202884666,56.95434252632698,35.310812099803044
Kerala,2025-07,33.729032258064514,25405.0,0.9829032258064516,265.32903225806456,0,0.0,4055.3225806451615,49.40967741935484,4.096774193548387,110.85483870967742,4979.4838709677415,309029.93548387097,6.153225806451613,5.868709677419355,10.538709677419355,62074.83870967742,0.0,59.457741961946525,61.29840359556029,35.31423800082489
Ladakh,2025-07,29.009677419354837,26517.1,0.7680645161290323,250.1451612903226,0,0.0,2022.225806451613,49.75806451612903,4.04516129032258,111.45161290322581,5076.354838709677,147105.0,6.163548387096774,5.593548387096774,10.393548387096773,58040.58064516129,0.0,60.743379815428945,61.2026108586452,35.973892373727004
Lakshadweep,2025-07,31.63225806451613,24555.3,0.9483870967741935,244.50967741935486,0,0.0,1948.5806451612902,49.564516129032256,3.990322580645161,114.50967741935484,5120.387096774193,116214.51612903226,7.943870967741935,5.838387096774194,10.574193548387097,60366.32258064516,0.7993917503786818,60.625623365099315,67.24874044358137,38.350909988831575
Madhya Pradesh,2025-07,31.809677419354838,12827.3,1.4216129032258065,249.2741935483871,0,0.0,6604.129032258064,49.274193548387096,3.706451612903226,113.98387096774194,4995.645161290323,308875.06451612903,5.856451612903226,5.8270967741935475,10.851612903225806,61266.967741935485,3.815007601069617,55.812655785581,60.98160184467829,36.305833026550765
Maharashtra,2025-07,31.738709677419354,12819.1,1.4264516129032259,258.85806451612905,0,0.0,7348.032258064516,51.20967741935484,3.990322580645161,112.0,4802.4838709677415,516514.0,4.5045161290322575,5.674516129032258,10.64516129032258,61741.903225806454,2.4155690138842516,55.8548408288855,55.711818086278925,34.44337641723335
Manipur,2025-07,31.332258064516132,12568.5,0.8774193548387097,238.36129032258063,0,0.0,3562.3870967741937,47.79677419354839,4.22258064516129,112.33548387096775,5133.193548387097,309964.2580645161,5.7061290322580644,5.523870967741936,10.54516129032258,59058.16129032258,1.1622329645812037,60.86928720148407,59.43675919598511,36.62833350534818
Meghalaya,2025-07,29.625806451612902,32404.6,0.9487096774193549,269.6290322580645,0,0.0,3725.2903225806454,52.07741935483871,4.029032258064516,111.57741935483871,4944.064516129032,310137.32258064515,6.2622580645161285,5.808387096774194,10.448387096774193,57958.967741935485,0.0,58.62960181519061,62.52564045927317,34.96538328150993
Mizoram,2025-07,28.0258064516129,36135.1,1.2196774193548388,247.7516129032258,0,0.0,4056.548387096774,51.08064516129032,4.038709677419355,110.51935483870967,5150.354838709677,309401.06451612903,5.960645161290323,5.888064516129032,10.219354838709679,57239.0,2.4515994783150816,58.70754671919456,61.789255395297694,36.975594991868554
Nagaland,2025-07,31.84193548387097,14456.0,1.088064516129032,245.0193548387097,0,0.0,3961.4193548387098,49.487096774193546,3.903225806451613,110.61612903225806,5023.258064516129,308321.03225806454,6.063225806451613,5.999354838709677,10.593548387096773,59015.709677419356,1.8239742110472505,58.68245633315239,62.62622302643935,36.92500515763207
Odisha,2025-07,31.0258064516129,10181.8,0.9974193548387097,247.3548387096774,0,0.0,3814.8064516129034,50.270967741935486,4.161290322580645,108.70645161290322,5214.387096774193,205282.83870967742,8.593870967741937,5.929032258064517,10.841935483870968,57715.645161290326,0.7591237443197052,59.66536441870862,70.89389961764782,38.91000194868785
Puducherry,2025-07,26.40967741935484,11395.9,0.9270967741935483,249.9774193548387,0,0.0,1249.1290322580646,50.619354838709675,3.958064516129032,108.85161290322581,5114.290322580645,164466.96774193548,8.150967741935483,5.6735483870967744,10.506451612903225,61250.41935483871,0.0,60.72550888567697,66.79887043030551,37.87820787954813
Punjab,2025-07,37.038709677419355,3847.8,1.6858064516129032,250.81935483870967,0,0.0,9811.322580645161,49.667741935483875,4.077419354838709,111.76129032258065,4818.387096774193,310337.22580645164,5.940967741935483,5.615483870967743,10.638709677419355,58480.903225806454,5.665789773006907,54.73800015849014,60.87678531750077,36.6438122940495
Rajasthan,2025-07,35.935483870967744,3910.2,1.1074193548387097,247.40967741935484,0,0.0,4603.806451612903,52.33870967741935,3.9129032258064513,107.37096774193549,4981.548387096775,309111.4193548387,6.094516129032258,5.6087096774193546,10.696774193548388,59769.709677419356,1.61799405585419,57.35942087120495,61.00779202906531,35.97494293452973
Sikkim,2025-07,18.57741935483871,12888.1,1.2448387096774194,251.53548387096777,0,0.0,4151.0,51.622580645161285,4.0,107.18064516129031,4970.935483870968,308420.70967741933,5.870322580645161,5.747096774193548,10.7,59538.290322580644,2.0823575346286063,58.30485594840006,60.98266884956122,36.48530980818177
Tamil Nadu,2025-07,32.596774193548384,24601.8,1.2996774193548386,257.33870967741933,0,0.0,3401.3870967741937,50.54516129032258,4.096774193548387,111.51935483870967,4881.935483870968,516750.93548387097,4.314193548387097,5.6651612903225805,10.541935483870969,61044.58064516129,1.6441503207213906,59.63511888575984,55.14005478951133,35.31496543568233
Telangana,2025-07,32.28387096774193,10563.9,1.617741935483871,227.8483870967742,0,0.0,4116.967741935484,49.07096774193548,4.141935483870968,114.02258064516128,5080.548387096775,310220.67741935485,6.11483870967742,5.708709677419355,10.287096774193548,57424.51612903226,8.574903318769174,59.70335944771453,61.558204991332836,39.715688382040966
Tripura,2025-07,28.88064516129032,30644.5,1.3680645161290323,230.08064516129033,0,0.0,3602.1290322580644,51.70645161290323,4.012903225806451,113.02580645161291,5045.354838709677,309305.3548387097,6.23258064516129,6.045806451612902,10.654838709677419,61534.0,6.271934417533863,58.769585166097855,62.648154129285075,38.74016710746906
Uttar Pradesh,2025-07,32.458064516129035,14160.6,0.7174193548387097,242.1032258064516,0,0.0,8774.032258064517,49.92903225806452,3.9967741935483874,110.51290322580645,4837.5161290322585,206231.90322580645,8.526451612903225,5.817096774193549,10.648387096774194,59518.903225806454,0.0,55.1369612224869,69.33097773478167,36.36656563153778
Uttarakhand,2025-07,18.383870967741935,14619.2,0.6306451612903224,247.86451612903227,0,0.0,3945.8064516129034,50.03548387096774,4.148387096774194,106.21290322580644,4948.354838709677,308949.70967741933,6.2461290322580645,5.796129032258064,10.780645161290321,60689.58064516129,0.0,59.5771400906463,62.109573218354214,35.49599399105121
West Bengal,2025-07,32.012903225806454,12419.8,0.9867741935483871,254.8483870967742,0,0.0,3659.9032258064517,50.26774193548387,3.958064516129032,108.02580645161291,5012.870967741936,307503.5483870968,5.96741935483871,5.758387096774193,10.47741935483871,61180.8064516129,0.0,58.921271835762,60.44567181674681,35.554334680186656
Andaman and Nicobar Islands,2025-08,32.01935483870968,24730.7,1.1861290322580644,256.241935483871,0,0.0,2131.3225806451615,48.961290322580645,3.7096774193548385,104.76129032258065,4818.580645161291,167077.4193548387,7.160322580645161,5.661935483870968,10.819354838709677,59598.903225806454,0.9135994892518653,59.46348299367176,64.74973934121518,37.36509367878965
Andhra Pradesh,2025-08,30.051612903225806,11117.4,0.9035483870967742,247.9516129032258,0,0.0,3685.7741935483873,51.03548387096774,3.9129032258064513,117.0,5011.419354838709,310133.5806451613,6.097096774193548,5.787096774193548,10.338709677419354,53834.93548387097,0.0,58.477617821899514,63.04874139694298,36.20121226312235
Arunachal Pradesh,2025-08,29.19677419354839,12102.7,0.6190322580645161,270.4516129032258,0,0.0,4165.4838709677415,48.041935483870965,4.087096774193548,105.66451612903225,5067.451612903225,308629.29032258067,6.131290322580645,5.977096774193548,10.451612903225806,58705.354838709674,0.0,59.73947676777706,62.60589620782737,34.28505039330676
Assam,2025-08,26.62258064516129,27764.8,0.48064516129032253,244.26774193548388,0,0.0,3600.2580645161293,50.57741935483871,3.8419354838709676,110.40967741935484,5034.580645161291,309243.77419354836,5.941290322580645,5.742580645161291,10.341935483870968,58673.16129032258,0.0,58.379749402694195,60.86641397784087,34.50896237285103
Bihar,2025-08,29.83225806451613,14067.7,0.8596774193548387,266.43870967741935,0,0.0,4418.096774193548,48.403225806451616,4.083870967741936,111.29032258064517,4825.903225806452,206675.96774193548,8.561612903225807,5.569677419354838,10.361290322580645,59275.12903225807,0.0,59.41720551558731,68.00229686685016,36.52090248667889
Chandigarh,2025-08,22.929032258064513,19774.6,1.1212903225806452,239.51290322580644,0,0.0,1394.8064516129032,51.68387096774194,3.948387096774194,105.53548387096774,4988.0,137692.90322580645,8.369032258064516,5.7054838709677425,10.441935483870967,59084.06451612903,2.91185075108411,60.24943178538772,68.17726272220523,39.296357105870655
Chhattisgarh,2025-08,29.816129032258065,12976.5,1.1161290322580646,247.75806451612902,0,0.0,3842.7096774193546,49.983870967741936,3.7806451612903227,110.66774193548386,5050.903225806452,309224.1612903226,6.096451612903226,5.651612903225806,10.912903225806453,59237.354838709674,1.634391695694731,58.10404525543254,61.716291479445616,36.419245387540684
